,user_id,server,date,comment,title
279,스네즈나야 , 프레이,2022.04.21 (03:43),ㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
280,베릭트. , 카시야스,2022.04.20 (22:27),부탁인데 템 옵션 제발 건들지 맙시다 힘들게 만든 세팅을 왜 자꾸 바꿔야 됩니까..,4월 업데이트와 진행 상황에 대해 말씀드립니다
281,헤드형 , 카인,2022.04.20 (22:31),무지성으로 징징거리는 애들 의견은 어느정도 무시하고 가는게 좋다고 봅니다. 왜자꾸 소수때문에 다수가 피해를 보는지. 추가로 잘 안쓰이는 에픽들은 딜을 좀 올려줘서 선택의 여지를 늘려주는것도 좋다고 생각함,4월 업데이트와 진행 상황에 대해 말씀드립니다
282,흔희낫 , 카인,2022.04.20 (22:36),"그래서 빙결 , 석화는 버려지는 거죠 ? 언급이라도 해줘요 지금 빙결세팅인데 빨리 교복으로 갈아 입게... 상향은 안바래요 그냥 이템은 지금은 별루라고 해줘요 ...",4월 업데이트와 진행 상황에 대해 말씀드립니다
283,니콜워터슨 , 안톤,2022.04.20 (22:37),에휴 폰던련 또 길게 씨부리네,4월 업데이트와 진행 상황에 대해 말씀드립니다
284,쿲 , 카시야스,2022.04.20 (22:39),아바타 토트팀 이젠 인력난 이라고 말 못할텐데요?.... 예전에 김성욱 디렉터 시절때 공모전 수상했던거 참고 해도 좋은 아바타 많은데 왜 참고를 안하는지요?그리고 일던 익스-마스터구간 난이도 차이 너무 심한거 아니에요? 한가지더 그렇게 수많은 에픽만들어놨는데 결국 쓰이는건 과소모/아칸/속성데미지 이거 말고 제대로 쓰이는거 있어요?,4월 업데이트와 진행 상황에 대해 말씀드립니다
285,의성군 , 프레이,2022.04.20 (22:40),"보스방 입장했을때, 보스 확대하는거좀 없애주세요 그리고,,, 쿠노좀,,,",4월 업데이트와 진행 상황에 대해 말씀드립니다
286,엔토이 , 카인,2022.04.20 (22:40),평타 너프해도 현자타임 없는 평타직업들은 아직도 에픽효율 지리겠넹.ㅠㅠ,4월 업데이트와 진행 상황에 대해 말씀드립니다
287,풀에픽모은다 , 안톤,2022.04.20 (22:41),차원정복 칭호 확률 0.5프로 맞음? 요즘 몇억 억까 오지게 당하는데 봉자 0.5프로랑 다른 개념인가 공정위 상담 받아봐도 됨?,4월 업데이트와 진행 상황에 대해 말씀드립니다
288,솔쿼드 , 카인,2022.04.20 (22:44),크리쳐 자석기능은 꼭 필요합니다 제발 부탁드려요!,4월 업데이트와 진행 상황에 대해 말씀드립니다
289,미국눈사람 , 디레지에,2022.04.20 (22:50),에소 처분할떄까지만 망하지말자 !!,4월 업데이트와 진행 상황에 대해 말씀드립니다
290,☆프리나☆ , 카인,2022.04.20 (22:51),우가 패키지 말고 깐프 패키지 내줘,4월 업데이트와 진행 상황에 대해 말씀드립니다
291,딲! , 디레지에,2022.04.20 (23:02),딲 !,4월 업데이트와 진행 상황에 대해 말씀드립니다
292,더하기카이저 , 카시야스,2022.04.20 (23:03),버퍼는 뒤지던 말던 관심이 없으신가요?,4월 업데이트와 진행 상황에 대해 말씀드립니다
293,큐벨러스 , 카인,2022.04.20 (23:03),버그나 좀 수정을 빨리해주고 그리고 장비 레벨업하는데 같은 픽을 넣는다는 발상좀 없애버리면 안되요? 정말 그지같은 시스템입니다.셋팅의 자유도가 말하신거보다 많이 떨어지는거 같습니다.오죽하면 ♡♥♥♡셋팅이니 이런 말이 나오는 데 자유도가 거의 없는거 아닙니까?,4월 업데이트와 진행 상황에 대해 말씀드립니다
294,닼.나.두.환 , 카시야스,2022.04.20 (23:03),"청면 좀 너프하라고, 커스텀은 칼너프하고, 아직도 청면 쓰는게 맞아?",4월 업데이트와 진행 상황에 대해 말씀드립니다
295,연화속으로와 , 프레이,2022.04.20 (23:03),대부분 고인물 유저는 응축된 라이언코어나 모순의 결정체 등이 거의 필요가 없기에 골든 베릴로의 교환도 고려해주셨으면 좋겠습니더.. 수급량 자체가 많으니 라이언코어1000개당 베릴5개만 줘도 굉장히 감지덕지,4월 업데이트와 진행 상황에 대해 말씀드립니다
296,-AKroma- , 시로코,2022.04.20 (23:04),다른것 보다 건강 챙기면서 하세요!,4월 업데이트와 진행 상황에 대해 말씀드립니다
297,에게느의맨탈 , 카인,2022.04.20 (23:05),상변 커스텀이 좀 과하게 고성능이긴했죠..아쉽긴하네요 ㅠ,4월 업데이트와 진행 상황에 대해 말씀드립니다
298,니콜워터슨 , 안톤,2022.04.20 (23:08),몬스터 인권 쳐 챙긴다면서 개 같은 패턴난무하고 진짜 게임은 쳐 하는지 모르겠네?? 나무위키 읽기 쳐 할 시간에 게임이라도 좀 하세요 폰던련아 ㅉㅉ,4월 업데이트와 진행 상황에 대해 말씀드립니다
299,장미꽃소년 , 힐더,2022.04.20 (23:12),"플포 수급처 늘려주시고, 베릴 수급처 늘려주시고 , 베릴 사용 갯수 낮춰주세요 이관에500개 사용에50개... 하루에 운에따라 얻는것도 다른데",4월 업데이트와 진행 상황에 대해 말씀드립니다
300,마제만함 , 힐더,2022.04.20 (19:33),결전무기 밸패는 언제 하나요..,4월 업데이트와 진행 상황에 대해 말씀드립니다
301,시크한창고 , 프레이,2022.04.20 (19:34),커스텀상변옵좀 더너프하면좋겠네요,4월 업데이트와 진행 상황에 대해 말씀드립니다
302,감티 , 카시야스,2022.04.20 (19:36),천천히들 하세요 ㅋㅋㅋ 하루에 딱 2캐릭만 하면 딱 기분좋을만큼 합니다너무 빡시게들 하신다 ㅎㅎ,4월 업데이트와 진행 상황에 대해 말씀드립니다
303,이연희 , 안톤,2022.04.20 (19:36),머리통 두쪽나도 던파짱!,4월 업데이트와 진행 상황에 대해 말씀드립니다
304,큰힐하실분 , 디레지에,2022.04.20 (19:37),가장 풍성한 한 해~,4월 업데이트와 진행 상황에 대해 말씀드립니다
305,정십삼랑 , 카인,2022.04.20 (19:37),다 좋은데 자석펫 출시좀 앞당겨요 빨리,4월 업데이트와 진행 상황에 대해 말씀드립니다
306,[劍鬼]크로우 , 시로코,2022.04.20 (19:39),이번시즌 정말재밌습니다.만족중이에요,4월 업데이트와 진행 상황에 대해 말씀드립니다
307,탈출커맨드 , 카인,2022.04.20 (19:41),사랑합니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
308,청녹청녹청녹 , 카인,2022.04.20 (19:43),중간에 한두번 접속한거 제외하고 몇년전인지 기억은 안나지만 그때 접으면서 아 이게임은 갔다 싶었는데 어떻게 잘 살렸네요. 만족하지말고 무거운 한걸음 한걸음이지만 힘내서 갓겜까지 가봅시다,4월 업데이트와 진행 상황에 대해 말씀드립니다
309,Shaperflower , 카인,2022.04.20 (19:45),회복류 장비들은 엠회 피회 거의 10%로 토막냈던데 단타도 신경썼으면 1초에 5배는 아니더라도 2배 회복상향은 해야죠,4월 업데이트와 진행 상황에 대해 말씀드립니다
310,월식마녀 , 시로코,2022.04.20 (19:51),뭐가 됐든 발전하려는 자세가 보이면 욕할 수 없는거죠!! 지난 시즌보다도 훨씬 재밌게하고 있어요 기존 인식만 없었으면 이 겜 한다고 자랑도 할만한 게임성이 있는듯!,4월 업데이트와 진행 상황에 대해 말씀드립니다
311,Philosopher , 카인,2022.04.20 (19:54),제발 뉴비들 출첵 하루모자라서 눈사람 못받는거 자비좀...,4월 업데이트와 진행 상황에 대해 말씀드립니다
312,희리 , 프레이,2022.04.20 (19:54),제발 크리쳐값이나 사재기하기 쉬운 물품들 가격좀 미리 잡아주세요. 엠블렘처럼 가격 장사꾼들이 다 올리고 계귀1회해버리면 어떻게 합니까? 그것도 갑자기 패치하는것도 아니고 광고하고 다음주에 패치하는게 뭡니까. 초반에는 암시장 사용해서 노력하는척이라도 하더니 이제는 그런 노력조차 하나도 않보이고. 겜 제대로 하는사람들은 다 알겠지만 템 밸런스 이거 절대 9개월 걸쳐서 나온 결과물의 퀄리티가 아닙니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
313,수퍼사이어인 , 디레지에,2022.04.20 (19:56),재밌습니다. 개발진 화이팅 !,4월 업데이트와 진행 상황에 대해 말씀드립니다
314,페르리아 , 힐더,2022.04.20 (19:57),마이스터의 실험실 정말 기대 하고 있습니다. 파팅,4월 업데이트와 진행 상황에 대해 말씀드립니다
315,데이검신 , 카시야스,2022.04.20 (19:57),윤명진 그는 신인가! 윤명진 그는 신인가! 윤명진 그는 신인가! 윤명진 그는 신인가!,4월 업데이트와 진행 상황에 대해 말씀드립니다
316,별이우는밤 , 바칼,2022.04.20 (20:03),"천천히 하세요.
어차비 이대로가버려서 망했음ㅇㅇ


근데 고칠수있어요 충분히 ㅇㅇ


천천히 말이 안되는 부분 수정 바랍니다.




그리고 에픽 옵션에 크리쳐랑, 아바타 수에 따른 증가옵이 있는데 그거 다른걸로 변경해주시면 안되나요?ㅋㅋㅋ


그것 때문에 크리쳐 가격이 ㅓㅜㅏ 할짝?ㅋㅋㅋㅋ",4월 업데이트와 진행 상황에 대해 말씀드립니다
317,바다뱀 , 프레이,2022.04.20 (20:06),정식출시전 퍼섭에서 해야할걸 라이브에서 1달동안 하는건zz,4월 업데이트와 진행 상황에 대해 말씀드립니다
318,나찰DLumi , 카시야스,2022.04.20 (20:06),디렉터님께서 노력해주신 것들도 사실이고 이렇게 노트 쓰는 것도 전디렉터는 안했던 것들입니다. 플레이하는 유저 입장에서 아쉬운 점도 있으나 개선을 위해 노력하신다고 생각합니다. 비판은 들으시면서 비난에 상처받지는 않으셨으면 좋겠습니다. 던파 10년 넘게 한 유저로서 응원하겠습니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
319,빵카이 , 카시야스,2022.04.20 (20:12),재밌게 잘 하고 있습니다. 다만 아예 쓰고 싶어도 못쓰는 수면이나 석화 기절템등 다른 것들도 쓸 수 있게끔 패치 해주셨으면 좋겠고 솔플은 괜찮지만 파티사냥은 아직까지 렉이 심해서 빨리 고쳐졌으면 좋겠네요..,4월 업데이트와 진행 상황에 대해 말씀드립니다
320,최선동 , 시로코,2022.04.20 (20:21),최고입니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
321,o삼라만상o , 카인,2022.04.20 (20:27),사랑해요 윤명진!!!!,4월 업데이트와 진행 상황에 대해 말씀드립니다
322,세기말패자 , 카시야스,2022.04.20 (20:28),에픽 이제 안건든 다고 했으니 너도나도 교복셋 입고 다니겠네 ㅋㅋㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
323,화선씨 , 카인,2022.04.20 (20:29),밸패는 계속 해야지 석화나 수면같은건 대체 무슨 생각으로 만들었는지도 궁금하고,4월 업데이트와 진행 상황에 대해 말씀드립니다
324,pleasure , 프레이,2022.04.20 (20:30),재밌음 이제까지 던파중 제일 재밌음 ㅇㅈㅇㅈ 파이팅,4월 업데이트와 진행 상황에 대해 말씀드립니다
325,첫번째복귀캐 , 카인,2022.04.20 (20:35),소환사 상향좀 해주세요 디렉터님 ㅠㅠ 첫방에서 소환 다 하면 다른 직업들은 던전을 클리어 하는경우가 있는데 이게 말이됩니까,4월 업데이트와 진행 상황에 대해 말씀드립니다
326,솔티문♬ , 디레지에,2022.04.20 (20:37),다 맘에들어요다양한 아이템조합 컨셉제일 문제는 플레이포인트 수급이거는 언제 개선하나요,4월 업데이트와 진행 상황에 대해 말씀드립니다
327,Burrow , 디레지에,2022.04.20 (20:41),븝 히든압내조,4월 업데이트와 진행 상황에 대해 말씀드립니다
328,고운말_37049 , 바칼,2022.04.20 (20:43),다음 컨텐츠도 기대하겠습니다!현재 던파 매우 재밌게 즐기고 있습니다!!내일 받는 이관권으로 본캐 파죽성 마스터 뚫을 수 있기를...,4월 업데이트와 진행 상황에 대해 말씀드립니다
329,투명창 , 카인,2022.04.20 (20:45),시험기간에 골든베릴 이벤트 흑흑 던리니 넘무 슬퍼오..,4월 업데이트와 진행 상황에 대해 말씀드립니다
330,알비온사무소 , 안톤,2022.04.20 (20:49),그럼 시험 안보면 되지 ㅋㅋ 뭘 그렇게 어렵게 생각해,4월 업데이트와 진행 상황에 대해 말씀드립니다
331,알비온사무소 , 안톤,2022.04.20 (20:48),참 쓸데없는 짓만 골라서 한다,4월 업데이트와 진행 상황에 대해 말씀드립니다
332,봄의향기* , 카인,2022.04.20 (20:49),일은 일대로 하고 욕은 욕대로 먹고 ㅋㅋㅋㅋㅋㅋㅋ 일 못하는 사람 특징임일 처리를 이따위로 했는데 안짤리는거 보면대표가 일 처리를 개같이 못하거나대표가 예수이거나 둘 중 하나임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
333,:대표캐릭터: , 카인,2022.04.20 (21:58),본인 얘기임?,4월 업데이트와 진행 상황에 대해 말씀드립니다
334,란테인 , 프레이,2022.04.20 (22:19),"오히려 윗 선 잘못일 가능성도 큼..당장에 주가 내려가면 이거 내려갔다. 점유율 올려라- 이러면서계약 따내겠다고, 정작 게임플레이는 안해보고, 골프치러 다니면서 거래처들이랑 술마시면서, 개발자들 갈궈댈지 누가알음..
일정 너무 빡빡하게 무리하게 앞당겨서 퀄리티 밥말아먹은 남귀검 일러퀄리티만 봐도 그림 나오지않습니까... 3달이나 거즘 앞당겨서 내서 욕오지게 먹었잖음..
하청업체 일러스트 작업해주는거도 그쪽 하청에서도 일정이 있는데..매달 진각 애니메이션 내놔라 이러면.. 어캄...좀 길게 봣어야했음...",4월 업데이트와 진행 상황에 대해 말씀드립니다
335,세레스티아母 , 카인,2022.04.20 (20:52),던전 앤 라이프는 미루고 미루다 잊혀지는건가요..? ㅜㅜ,4월 업데이트와 진행 상황에 대해 말씀드립니다
336,원콩띠 , 카인,2022.04.20 (22:43),,4월 업데이트와 진행 상황에 대해 말씀드립니다
337,심심버프리더 , 프레이,2022.04.20 (20:52),버퍼 폐사구간 28000~29000 개선 없으면 바칼 버퍼난 ㅅㄱ,4월 업데이트와 진행 상황에 대해 말씀드립니다
338,깨끗한절단면 , 힐더,2022.04.20 (20:52),이단 상향해주세요,4월 업데이트와 진행 상황에 대해 말씀드립니다
339,평모 , 프레이,2022.04.20 (20:52),고맙습니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
340,SKY캐슬 , 프레이,2022.04.20 (20:53),불합리한 결전 옵션 개선은 언제 해주는 건가요,4월 업데이트와 진행 상황에 대해 말씀드립니다
341,독으로딜해요 , 카인,2022.04.20 (20:53),출혈 감전은 자동으로 자기한테 걸어주는 옵션 넣어주면서 왜 중독에는 그런 옵션 안주냐 ㅅ@ㅂ 세팅의 자유도 액션쾌감은 Doal 무슨 쳐맞으면서 딜하거나 빵우유를 계속 쳐@먹어야 옵션이 계속 유지되냐 부모 없는 거 자랑하지 말랬지,4월 업데이트와 진행 상황에 대해 말씀드립니다
342,클로로히드린 , 카인,2022.04.20 (21:18),ㅇㅈ 개벌레같음,4월 업데이트와 진행 상황에 대해 말씀드립니다
343,스네즈나야 , 프레이,2022.04.21 (03:46),ㅋㅋㅋㅋㅋㅋㅋ,4월 업데이트와 진행 상황에 대해 말씀드립니다
344,븜구리한마리 , 카인,2022.04.20 (21:05),명진아 커스텀은 오밸이라 죽이는데 산물은 왜 살려두냐? 청면 매물 아직 못 팔았니?,4월 업데이트와 진행 상황에 대해 말씀드립니다
345,인테네티 , 카인,2022.04.20 (21:05),진짜 이번 시즌이 너무 마음에 듭니다 천천히해도 성장할수있는 시즌이니 퇴근후가 즐거워지는 그런 시간입니다 항상 건강하시고 악플에 너무 상처받지 않으셨음 좋겠습니다,4월 업데이트와 진행 상황에 대해 말씀드립니다
346,배크라서죄송 , 카인,2022.04.20 (21:07),커스텀픽안나와서 슬퍼용 윤명진사랑해용,4월 업데이트와 진행 상황에 대해 말씀드립니다
347,YUNGHYUN , 카인,2022.04.20 (21:10),겜 피로도가 너무 높아요;; ㅠㅠㅠㅠ,4월 업데이트와 진행 상황에 대해 말씀드립니다
348,낭만냐옹이 , 프레이,2022.04.20 (21:12),난 재밌기만한데 다른 사람들 반응은 심상치가 않네,4월 업데이트와 진행 상황에 대해 말씀드립니다
349,가시검 , 힐더,2022.04.20 (21:15),대 명 진,4월 업데이트와 진행 상황에 대해 말씀드립니다
350,존중이여덟 , 디레지에,2022.04.20 (18:13),"마스터 난이도 어려워서 익스만 돌았는데 난이도 하향해줘서 너무 감사드립니다.
직원분들 열심히 만들어줘서 재밌게 게임하고 있어요 5월 마이스터 실험실도 기대하겠습니다!!",4월 업데이트와 진행 상황에 대해 말씀드립니다
351,최예령 , 카인,2022.04.20 (18:14),아니그래서 내농장어디갔냐고!!!!!!,4월 업데이트와 진행 상황에 대해 말씀드립니다
352,ADEL , 카인,2022.04.20 (18:16),"[안녕하세요. 쇼난 아스카입니다.상급 던전의 경우 2인 이상의 파티로 이용하게 될 경우4인 기준으로 몬스터가 등장하고 있습니다.오류는 아니지만, 4인 미만 구성 시 어려움이 있을 수 있기에이에 대한 완화가 가능할지 건의사항으로 전달한 상태입니다.]제발..",4월 업데이트와 진행 상황에 대해 말씀드립니다
353,전자탈화방 , 카인,2022.04.20 (18:17),크리쳐나 좀 어떻게해라 장난하는것도아니고,4월 업데이트와 진행 상황에 대해 말씀드립니다
354,알찬호두 , 프레이,2022.04.20 (18:20),선생님 노블레스 코드 가려고 4캐릭 키우려는데 너무 고통스러워요 본캐 하나만 굴리고 나머지는 폐사 수준..,4월 업데이트와 진행 상황에 대해 말씀드립니다
355,SSGR , 디레지에,2022.04.20 (18:22),사랑해,4월 업데이트와 진행 상황에 대해 말씀드립니다
356,핑크빅 , 카인,2022.04.20 (18:25),가브리엘 입장권좀 삭제해주세요,4월 업데이트와 진행 상황에 대해 말씀드립니다
357,안암인 , 디레지에,2022.04.20 (18:25),다캐릭 게임이라면서 또 꼴랑 1개준다고?ㅋ투자한 부캐릭들 환불좀요 ㅋㅋㅋ캐릭창에 1캐릭만두게,4월 업데이트와 진행 상황에 대해 말씀드립니다
358,조조맹덕 , 카시야스,2022.04.20 (18:28),"1. 크리쳐값 개 창렬2. 베릴 말도 안되게 부족. 이관 비용을 낮추거나 드랍률을 높이거나 둘중에 하나 필요함3. 익스-마스터-킹 난이도 상승이 급격함. 그래도 적당히 셋팅하면 킹까지는 수월하게 돌게 해주고 히어로 부터 난이도 올리는게 맞다고 봄4. 템 옵션 개 쓰레기 옵션들 삭제 필수. 자신 수면, 자신 기절, 같은 템 누가씀.5. 자신 중독, 자신 출혈 등 피 깎이는 옵션 완화 필요. 특히 중독 셋팅 자신 중독 걸리면 쿨탐 회복 올라가는데 피 개 빨리 빠져서 사실상 쿨탐 회복 포기하는게 플레이하는게 편함.6",4월 업데이트와 진행 상황에 대해 말씀드립니다
359,윤소공원 , 카시야스,2022.04.20 (18:28),하루차이로 8비트탈 못받는데 기존의 출석이벤트도 연장해주시면 안되나요? 하루라도 ㅠㅠㅠ 그것도 받고 싶어요,4월 업데이트와 진행 상황에 대해 말씀드립니다
360,BlackSteel , 시로코,2022.04.20 (18:30),시점 고정 버그점.......,4월 업데이트와 진행 상황에 대해 말씀드립니다
361,인형의극대화 , 카인,2022.04.20 (18:31),띵진이형 누가 전캐릭 다 만렙찍었는데 모험단 50근처도 못가면 우째 50을 한단 말이야,4월 업데이트와 진행 상황에 대해 말씀드립니다
362,메갈로돈 , 시로코,2022.04.20 (18:33),커스텀 데미지 반토막은 좀.. 그런거 같은데용 ㅠㅠ 아니면 모속저 패널티라도 좀 줄여주셧으면 좋겠네요..,4월 업데이트와 진행 상황에 대해 말씀드립니다
363,까르에 , 바칼,2022.04.20 (18:34),겜 피로도가 ㅈㄴ 심각한 수준인데왜 즐거워 하는거지...1캐릭빼고 싹 정리 했음,4월 업데이트와 진행 상황에 대해 말씀드립니다
364,가완프홀리군 , 카인,2022.04.20 (18:36),사랑합니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
365,가완프홀리군 , 카인,2022.04.20 (18:36),사랑합니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
366,조-꽝 , 시로코,2022.04.20 (18:38),교복,4월 업데이트와 진행 상황에 대해 말씀드립니다
367,Dosh , 바칼,2022.04.20 (18:40),아바타 크리쳐 조건부 완화 해 달라는 사람들아 고인물들이 돈 들여 시간들여 얻은걸 왜 당신들이 저 템 좋은데 조건이 뭐 이렇냐 완화해라 라고 합니까? 왜 고증폭 유저들 딜 세니까 증폭비용 내리고 확률 올려라 하시지? 아니지 니들이라면 증폭 효율 내려라 하겠지 돈 투자하기 싫을테니.. 일 한만큼 돈 벌고 투자 한 만큼 세지는건 당연한거 아닌가요? 상대방이 잘났다고 끌어내리는 심보는 참..,4월 업데이트와 진행 상황에 대해 말씀드립니다
368,revolbuster , 카인,2022.04.20 (18:46),고부목 천재부츠 너프좀 진짜 저대로 내냐?,4월 업데이트와 진행 상황에 대해 말씀드립니다
369,열토닉 , 카시야스,2022.04.20 (18:46),굿,4월 업데이트와 진행 상황에 대해 말씀드립니다
370,마법누나 , 시로코,2022.04.20 (18:48),그동안의 레이드 컨텐츠들이 패턴 파훼 후 딜타임 형식의 공략이라 다가가기 어려웠는데 이번 시즌에는 패턴 파훼같은 건 최소화하고 보스와 치고박는 액션 위주의 본연의 재미가 부각되어서 매우 재미나게 하고있습니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
371,나라트 , 디레지에,2022.04.20 (18:49),근데 에픽 옵션 올리는것도 힘듬 다른 옵션 끼리도 레벨업 하게 해라,4월 업데이트와 진행 상황에 대해 말씀드립니다
372,초가이아인 , 카인,2022.04.20 (18:50),여태 던파중 제일 재밌게하고 있는듯화이팅이에용,4월 업데이트와 진행 상황에 대해 말씀드립니다
373,힐주러갑니다 , 카인,2022.04.20 (18:54),형..파티사냥..개선좀 해줘요ㅠㅠ 저보다 낮은 명성 캐릭들과 같이 파티해도..눈치보여 죽겠어요ㅠ,4월 업데이트와 진행 상황에 대해 말씀드립니다
374,유귐 , 카시야스,2022.04.20 (18:56),탈리스만 합성 비용 줄여라용독 막타 어택설정 하게 해라여기다 쓰면 보나?,4월 업데이트와 진행 상황에 대해 말씀드립니다
375,먹물김치찜 , 카인,2022.04.20 (18:57),근 몇년중에는 가장 재밌게 하고있습니다 개발진들 화이팅,4월 업데이트와 진행 상황에 대해 말씀드립니다
376,디아블잠브. , 디레지에,2022.04.20 (18:58),센셍 던파 역대 노가다 갬을 바꼈음 재밋음?이런 겜을 잠깐 접속률 올릴 수 있어도 나중에 되면 다 떠날 수도 있어여케릭터는 많은데 베럴이랑 같은 부위 업글 수치 높아야하고 직장인이 하루에 던파를 몇 시간 할 수 있을 것 같음?,4월 업데이트와 진행 상황에 대해 말씀드립니다
377,Js배틀메이지 , 프레이,2022.04.20 (19:02),개인적으론 이번시즌이 제일 맘에 듭니다 누구는 무한 뺑이 지루하다고 하겠지만 열심히 하면 확실히 스펙업이 되는게 느껴져서 좋아요 앞으로도 좋은 개발 부탁드립니다.,4월 업데이트와 진행 상황에 대해 말씀드립니다
378,에이메리 , 카시야스,2022.04.20 (19:05),"매달 정성스런 개발자 노트 작성하는 일이 절대 쉽지만은 않을텐데, 정말 감사합니다.앞으로도 함께 즐거운 던전앤파이터를 만들어가고 싶습니다.화이팅입니다!!!",4월 업데이트와 진행 상황에 대해 말씀드립니다
379,김흥국 , 디레지에,2022.04.20 (19:05),"상급던전이나 히어로즈 난이도부턴 응축된라코,조화의결정체가 안나왔으면 좋겠습니다",4월 업데이트와 진행 상황에 대해 말씀드립니다
380,랜덤무기 , 프레이,2022.04.20 (19:07),"게임하는 ♡♥♥♡가 패치를 그 따위로 해? 짙편린 혐사, 크리쳐 알 혐사 방관하는 주제에 ㅋㅋㅋ 누렁이 사재기한걸로 살림살이 나아지셨나? 거기 직원들은 독오캐 한마리도 안키우고, 버퍼도 한마리도 안키우냐? 예를 들어 ""장비 명성치 / 마부 명성치 / 버프강화(+10) / 크리티컬"" 같은 걸로 세분화 해서 세팅상태 같은 거 나눠줄 생각은 없지? 하기야 마대에서 강퇴당하던 디렉터 수준이면 알만 하겠네ㅋㅋㅋ ""귓말하기"" 일일미션은 꾸역꾸역 남겨두는 꼬리지부터 너네는 게임 안하는 퐁던♡♥♥♡들이야 ""갑자기 귓속말이 와도 놀라지 마세요"" 이딴 맨트를 오던 코멘트로 쳐 올리고 자빠진 ♡♥♥♡들이 뭘 알겠냐, 커뮤니티 눈팅하면서 꿀빠는 것만 칼질하지말고 게임 좀 하면서 불편한거 직접느끼고 패치 좀 해라",4월 업데이트와 진행 상황에 대해 말씀드립니다
381,서아인 , 카인,2022.04.20 (20:41),♡♥♥♡ 니 ♡♥♥♡,4월 업데이트와 진행 상황에 대해 말씀드립니다
382,블러디건 , 시로코,2022.04.20 (19:08),아니 그냥 8비트 얼굴 팔아달라고요~전케릭 다 쓰고 싶다고요~,4월 업데이트와 진행 상황에 대해 말씀드립니다
383,월초보 , 프레이,2022.04.20 (19:10),게임이 피로한게 아니라 피로하게 게임해서 그런겁니다 천천히 즐기세요 던붕님들!,4월 업데이트와 진행 상황에 대해 말씀드립니다
384,[힙합]타조 , 카시야스,2022.04.20 (20:18),"먹고 땡이 아닌 지속적으로 먹어서 성장시켜야 하는 메타라서...100시즌 대비 1케릭터당 육성에 소모되는 시간이 늘어난 건 사실이지요. 다케릭 유저분이 피로하다는 건 당연한 겁니다.

그런 상황에서 기존에 다케릭 키우셨던 분들에게 피로하게 게임하지 말라고 하시면, ""열심히 육성해온 케릭 줄여라""라는 말과 다를 바 없게 느껴지는 1인입니다.

참고로 저는 1케릭 원툴 유저입니다.",4월 업데이트와 진행 상황에 대해 말씀드립니다
385,챔푸 , 카인,2022.04.20 (19:16),항상 고생 하십니다 화이팅,4월 업데이트와 진행 상황에 대해 말씀드립니다
386,DOOMGLAIVE , 카인,2022.04.20 (19:16),뱅가드는 대체 언제손봐주나요,4월 업데이트와 진행 상황에 대해 말씀드립니다
387,만화캐릭터 , 카시야스,2022.04.20 (19:19),저는 지금 던파 재밌어용,4월 업데이트와 진행 상황에 대해 말씀드립니다
388,;弓師; , 프레이,2022.04.20 (19:19),개발자노트가 아니라 그냥 자화자찬 내가 하고 싶은 말하는 메모장으로 바꾸시죠 히킹에서 템렙18짜리 처먹는게 대체 무슨 게임의 재미이며 신화 욕하던 사람이 신화보다 더 심한 커스텀 에픽을 최종으로 만드는건 대체 뭐야 윤적윤 십샊ㄱㅣ,4월 업데이트와 진행 상황에 대해 말씀드립니다
389,버복햄볶치 , 카인,2022.04.20 (19:20),기본기에 레벨 제한 빼줘..,4월 업데이트와 진행 상황에 대해 말씀드립니다
390,란테인 , 프레이,2022.04.20 (19:22),"아니 시밤 너무 열받아서 댓글 답니다. 하다하다 정말 답답해서 그러는데, 필나 22년 4월 20일 기준 1825일 연일전접한 던린이 입니다.
아니.. 아직도 정녕 모르겠습니까??
난이도를 계속 추가하라는게 아니라, 난이도 완화 및 난이도 DB를 줄여달라고요, 시즌 말 다가올때마 던파 악습전통마냥 결국엔 낡아져서 버려지고, 방치되서 쓸때없이 용량만 차게 되는데, 도대체그걸 왜 또 추가하는겁니까???",4월 업데이트와 진행 상황에 대해 말씀드립니다
